nome,host_name,bairro_group,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Outros,Outros,Manhattan,Private room,100,2,12,0.36,1,0
Outros,Outros,Queens,Private room,89,1,0,0.72,1,0
Outros,Outros,Queens,Private room,40,2,13,0.55,5,311
Outros,Outros,Brooklyn,Private room,53,1,38,0.55,1,312
Outros,Outros,Queens,Entire home/apt,170,2,84,1.51,1,178
Outros,Outros,Brooklyn,Private room,65,1,56,5.27,2,49
Outros,Outros,Manhattan,Entire home/apt,126,3,15,0.7,1,2
Outros,Outros,Manhattan,Private room,300,2,0,0.72,1,365
Outros,Outros,Manhattan,Entire home/apt,213,30,0,0.72,232,303
Outros,Outros,Brooklyn,Private room,100,1,15,0.33,1,359
Outros,Outros,Manhattan,Entire home/apt,135,2,16,0.44,1,0
Outros,Outros,Brooklyn,Private room,80,14,0,0.72,1,0
Outros,Outros,Bronx,Private room,79,3,55,3.68,4,63
Outros,Outros,Queens,Private room,49,5,9,1.05,4,318
Outros,Outros,Manhattan,Private room,60,1,28,1.91,1,21
Outros,Outros,Manhattan,Entire home/apt,165,1,16,6.0,5,56
Outros,Outros,Manhattan,Private room,300,7,51,1.11,2,156
Outros,Outros,Manhattan,Entire home/apt,150,2,50,3.69,2,298
Outros,Outros,Manhattan,Entire home/apt,737,3,1,0.21,49,222
Outros,Outros,Manhattan,Entire home/apt,440,3,6,0.09,1,70
Outros,Outros,Brooklyn,Entire home/apt,175,3,3,0.12,1,0
Outros,Outros,Brooklyn,Private room,55,5,3,0.09,1,0
Outros,Outros,Manhattan,Private room,75,1,155,4.42,1,314
Outros,Outros,Manhattan,Private room,60,30,0,0.72,32,317
Outros,Outros,Manhattan,Entire home/apt,120,3,1,0.04,3,0
Outros,Outros,Brooklyn,Entire home/apt,85,5,5,0.16,1,0
Outros,Outros,Queens,Private room,50,1,408,8.56,5,0
Outros,Outros,Queens,Private room,75,1,3,3.0,3,90
Outros,Outros,Manhattan,Private room,98,1,2,0.94,2,1
Outros,Outros,Manhattan,Private room,500,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,399,5,9,0.25,2,12
Outros,Outros,Manhattan,Private room,70,30,0,0.72,2,249
Outros,Outros,Brooklyn,Entire home/apt,150,28,3,0.16,5,312
Outros,Outros,Manhattan,Entire home/apt,285,2,5,1.4,3,44
Outros,Outros,Manhattan,Entire home/apt,140,30,11,1.24,1,6
Outros,Outros,Manhattan,Entire home/apt,130,4,22,0.28,1,77
Outros,Outros,Brooklyn,Private room,70,15,1,0.02,1,314
Outros,Outros,Queens,Private room,105,1,2,0.23,1,359
Outros,Outros,Brooklyn,Private room,49,1,170,3.36,4,356
Outros,Outros,Brooklyn,Private room,90,30,47,0.92,6,323
Outros,Outros,Brooklyn,Entire home/apt,200,4,15,0.32,1,95
Outros,Outros,Staten Island,Private room,71,2,23,0.33,2,352
Outros,Outros,Manhattan,Entire home/apt,150,1,12,1.29,1,0
Outros,Outros,Brooklyn,Private room,50,3,2,0.14,4,90
Outros,Outros,Manhattan,Entire home/apt,90,3,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,217,29,0,0.72,96,9
Outros,Outros,Brooklyn,Private room,75,2,19,1.47,1,198
Outros,Outros,Brooklyn,Entire home/apt,350,1,2,0.11,3,0
Outros,Outros,Manhattan,Entire home/apt,145,2,61,1.4,1,0
Outros,Outros,Manhattan,Private room,130,1,1,0.03,2,0
Outros,Outros,Brooklyn,Entire home/apt,180,10,3,2.09,1,5
Outros,Outros,Manhattan,Entire home/apt,152,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,40,7,23,0.57,1,130
Outros,Outros,Manhattan,Private room,90,2,0,0.72,1,17
Outros,Outros,Brooklyn,Entire home/apt,115,3,185,2.62,1,163
Outros,Outros,Queens,Entire home/apt,139,5,3,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,390,3,1,0.1,1,0
Outros,Outros,Brooklyn,Entire home/apt,165,4,12,0.55,1,0
Outros,Outros,Brooklyn,Entire home/apt,400,1,5,1.23,2,5
Outros,Outros,Brooklyn,Private room,55,2,1,0.06,1,0
Outros,Outros,Queens,Entire home/apt,900,2,0,0.72,5,365
Outros,Outros,Queens,Entire home/apt,85,2,33,1.62,1,179
Outros,Outros,Brooklyn,Private room,39,16,38,1.21,1,192
Outros,Outros,Manhattan,Entire home/apt,165,2,90,2.58,1,35
Outros,Outros,Manhattan,Private room,125,1,2,2.0,1,139
Outros,Outros,Manhattan,Entire home/apt,175,1,33,0.44,1,0
Outros,Outros,Brooklyn,Entire home/apt,97,2,22,0.54,1,2
Outros,Outros,Brooklyn,Entire home/apt,96,3,1,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,250,3,0,0.72,2,270
Outros,Outros,Brooklyn,Entire home/apt,110,2,248,4.82,2,1
Outros,Outros,Manhattan,Entire home/apt,260,30,7,2.73,25,274
Outros,Outros,Manhattan,Entire home/apt,165,1,202,8.16,1,217
Outros,Outros,Manhattan,Entire home/apt,200,30,4,0.17,9,364
Outros,Outros,Brooklyn,Entire home/apt,169,3,4,0.48,5,41
Outros,Outros,Manhattan,Private room,50,1,20,0.81,1,0
Outros,Outros,Manhattan,Private room,75,1,9,0.4,2,119
Outros,Outros,Manhattan,Private room,49,5,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,714,28,0,0.72,49,257
Outros,Outros,Manhattan,Entire home/apt,316,30,0,0.72,232,323
Outros,Outros,Brooklyn,Entire home/apt,200,5,120,2.0,1,193
Outros,Outros,Manhattan,Entire home/apt,115,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,195,3,4,0.11,1,0
Outros,Outros,Manhattan,Private room,180,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,50,1,1,0.81,2,0
Outros,Outros,Manhattan,Entire home/apt,325,2,16,4.57,4,304
Outros,Outros,Manhattan,Private room,85,1,2,0.06,2,0
Outros,Outros,Brooklyn,Private room,53,21,24,0.49,8,114
Outros,Outros,Manhattan,Entire home/apt,199,5,8,0.12,1,9
Outros,Outros,Queens,Entire home/apt,175,2,6,0.97,2,317
Outros,Outros,Manhattan,Private room,100,1,0,0.72,6,299
Outros,Outros,Brooklyn,Entire home/apt,90,4,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,125,1,4,0.09,1,0
Outros,Outros,Manhattan,Entire home/apt,95,14,2,0.6,3,3
Outros,Outros,Manhattan,Entire home/apt,185,7,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,175,1,2,0.07,2,0
Outros,Outros,Brooklyn,Entire home/apt,180,14,1,0.1,1,0
Outros,Outros,Manhattan,Entire home/apt,180,3,18,0.21,1,0
Outros,Outros,Brooklyn,Entire home/apt,100,2,109,3.67,1,216
Outros,Outros,Bronx,Entire home/apt,80,4,0,0.72,1,0
Outros,Outros,Manhattan,Private room,80,3,90,2.53,3,323
Outros,Outros,Brooklyn,Private room,65,2,0,0.72,1,6
Outros,Outros,Brooklyn,Private room,68,30,1,0.6,7,226
Outros,Outros,Manhattan,Entire home/apt,459,1,5,4.29,1,354
Outros,Outros,Queens,Private room,52,2,8,5.33,1,22
Outros,Outros,Manhattan,Entire home/apt,175,30,0,0.72,50,364
Outros,Outros,Brooklyn,Entire home/apt,200,3,0,0.72,2,206
Outros,Outros,Queens,Entire home/apt,160,3,96,1.29,1,298
Outros,Outros,Manhattan,Entire home/apt,125,1,88,1.91,1,320
Outros,Outros,Manhattan,Entire home/apt,400,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,100,1,20,0.28,1,0
Outros,Outros,Manhattan,Entire home/apt,150,2,60,2.61,1,94
Outros,Outros,Manhattan,Private room,90,3,1,0.07,1,0
Outros,Outros,Brooklyn,Private room,80,1,4,0.48,1,179
Outros,Outros,Brooklyn,Entire home/apt,250,5,7,0.11,1,195
Outros,Outros,Queens,Private room,120,1,1,0.03,1,0
Outros,Outros,Brooklyn,Private room,48,7,61,0.87,1,0
Outros,Outros,Brooklyn,Entire home/apt,226,3,203,2.85,1,38
Outros,Outros,Brooklyn,Entire home/apt,88,1,39,3.77,1,362
Outros,Outros,Manhattan,Private room,79,3,2,0.23,2,0
Outros,Outros,Manhattan,Private room,45,1,84,3.97,10,347
Outros,Outros,Manhattan,Entire home/apt,100,1,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,200,1,4,1.12,1,124
Outros,Outros,Brooklyn,Private room,50,2,82,2.79,3,35
Outros,Outros,Brooklyn,Entire home/apt,50,3,2,2.0,1,152
Outros,Outros,Brooklyn,Private room,65,2,40,2.65,10,343
Outros,Outros,Queens,Private room,95,1,2,0.09,1,0
Outros,Outros,Brooklyn,Private room,79,5,3,0.07,2,0
Outros,Outros,Brooklyn,Private room,50,3,32,0.72,2,329
Outros,Outros,Brooklyn,Entire home/apt,100,6,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,230,6,6,0.09,1,0
Outros,Outros,Manhattan,Entire home/apt,275,7,6,0.14,1,0
Outros,Outros,Manhattan,Entire home/apt,200,30,7,0.14,39,188
Outros,Outros,Brooklyn,Entire home/apt,105,2,1,0.11,2,3
Outros,Outros,Brooklyn,Entire home/apt,199,1,6,0.23,2,0
Outros,Outros,Manhattan,Entire home/apt,80,2,12,0.43,2,8
Outros,Outros,Manhattan,Private room,90,4,0,0.72,2,365
Outros,Outros,Manhattan,Private room,100,1,0,0.72,13,341
Outros,Outros,Brooklyn,Private room,40,1,9,2.11,5,64
Outros,Outros,Manhattan,Entire home/apt,65,4,2,0.08,1,0
Outros,Outros,Brooklyn,Entire home/apt,173,2,51,3.55,2,127
Outros,Outros,Manhattan,Entire home/apt,139,20,0,0.72,2,18
Outros,Outros,Manhattan,Private room,43,1,86,3.55,10,161
Outros,Outros,Brooklyn,Private room,100,1,0,0.72,1,220
Outros,Outros,Brooklyn,Private room,55,1,24,1.96,3,64
Outros,Outros,Brooklyn,Private room,60,2,3,0.32,1,0
Outros,Outros,Manhattan,Entire home/apt,297,30,1,0.03,49,311
Outros,Outros,Queens,Private room,80,7,3,1.55,1,352
Outros,Outros,Brooklyn,Private room,99,5,0,0.72,2,37
Outros,Outros,Brooklyn,Private room,65,1,75,1.8,2,361
Outros,Outros,Queens,Private room,60,1,4,1.52,5,355
Outros,Outros,Manhattan,Entire home/apt,150,2,6,0.16,1,0
Outros,Outros,Brooklyn,Private room,98,2,7,0.34,1,0
Outros,Outros,Manhattan,Private room,69,3,11,1.45,2,167
Outros,Outros,Brooklyn,Entire home/apt,130,1,57,10.36,1,337
Outros,Outros,Queens,Private room,50,2,6,0.42,1,51
Outros,Outros,Brooklyn,Entire home/apt,130,7,26,0.41,1,182
Outros,Outros,Manhattan,Private room,280,2,1,1.0,1,363
Outros,Outros,Manhattan,Entire home/apt,737,3,2,0.71,49,224
Outros,Outros,Brooklyn,Entire home/apt,100,3,3,0.2,2,0
Outros,Outros,Brooklyn,Entire home/apt,150,15,0,0.72,1,283
Outros,Outros,Manhattan,Entire home/apt,200,30,0,0.72,49,365
Outros,Outros,Manhattan,Private room,60,30,0,0.72,32,51
Outros,Outros,Brooklyn,Entire home/apt,0,5,3,0.15,1,73
Outros,Outros,Manhattan,Entire home/apt,200,5,46,2.63,1,228
Outros,Outros,Manhattan,Entire home/apt,299,4,1,0.16,2,0
Outros,Outros,Brooklyn,Private room,65,1,87,3.75,2,254
Outros,Outros,Brooklyn,Private room,48,60,0,0.72,1,342
Outros,Outros,Brooklyn,Private room,35,1,1,0.03,1,0
Outros,Outros,Queens,Private room,60,30,0,0.72,103,215
Outros,Outros,Brooklyn,Entire home/apt,135,2,77,2.66,2,61
Outros,Outros,Brooklyn,Private room,35,2,7,1.4,1,0
Outros,Outros,Manhattan,Entire home/apt,114,1,2,2.0,1,104
Outros,Outros,Manhattan,Private room,125,3,8,0.65,1,0
Outros,Outros,Brooklyn,Entire home/apt,184,10,1,0.03,2,6
Outros,Outros,Manhattan,Entire home/apt,250,90,0,0.72,1,244
Outros,Outros,Queens,Private room,45,10,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,110,3,3,0.05,1,0
Outros,Outros,Brooklyn,Entire home/apt,259,1,2,0.04,1,0
Outros,Outros,Brooklyn,Private room,90,2,3,0.9,1,0
Outros,Outros,Brooklyn,Entire home/apt,125,30,11,0.34,3,87
Outros,Outros,Manhattan,Private room,69,1,10,0.27,2,187
Outros,Outros,Manhattan,Entire home/apt,400,2,2,0.19,2,3
Outros,Outros,Manhattan,Entire home/apt,96,1,52,4.37,6,40
Outros,Outros,Manhattan,Entire home/apt,265,2,5,0.49,1,5
Outros,Outros,Brooklyn,Private room,60,3,13,0.22,1,294
Outros,Outros,Brooklyn,Private room,90,4,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,2,21,0.51,1,13
Outros,Outros,Brooklyn,Private room,95,6,2,0.06,1,249
Outros,Outros,Brooklyn,Entire home/apt,785,3,0,0.72,5,226
Outros,Outros,Manhattan,Entire home/apt,290,5,1,0.04,1,0
Outros,Outros,Brooklyn,Entire home/apt,119,2,27,0.58,1,154
Outros,Outros,Manhattan,Private room,42,5,7,0.16,6,24
Outros,Outros,Brooklyn,Entire home/apt,130,3,1,0.04,2,0
Outros,Outros,Manhattan,Entire home/apt,227,29,0,0.72,96,322
Outros,Outros,Brooklyn,Entire home/apt,600,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,134,3,4,4.0,1,245
Outros,Outros,Manhattan,Private room,65,2,2,0.08,1,0
Outros,Outros,Brooklyn,Entire home/apt,225,4,233,3.55,1,89
Outros,Outros,Manhattan,Private room,80,3,129,2.52,1,78
Outros,Outros,Brooklyn,Entire home/apt,100,2,67,1.27,1,153
Outros,Outros,Brooklyn,Entire home/apt,135,2,89,4.14,2,139
Outros,Outros,Manhattan,Entire home/apt,225,4,1,0.05,2,0
Outros,Outros,Brooklyn,Private room,81,1,4,0.97,2,36
Outros,Outros,Manhattan,Entire home/apt,800,1,2,0.03,2,364
Outros,Outros,Manhattan,Private room,115,2,18,0.74,1,0
Outros,Outros,Manhattan,Entire home/apt,125,30,3,0.45,31,339
Outros,Outros,Brooklyn,Shared room,35,1,16,1.34,34,346
Outros,Outros,Brooklyn,Private room,75,2,41,2.11,2,0
Outros,Outros,Brooklyn,Shared room,50,1,1,0.03,1,0
Outros,Outros,Brooklyn,Private room,48,2,58,3.04,1,349
Outros,Outros,Queens,Entire home/apt,250,1,62,3.01,1,336
Outros,Outros,Queens,Entire home/apt,100,2,48,1.57,1,167
Outros,Outros,Manhattan,Entire home/apt,180,2,20,1.52,2,89
Outros,Outros,Brooklyn,Private room,50,2,1,0.07,3,0
Outros,Outros,Bronx,Private room,50,3,19,1.36,4,8
Outros,Outros,Manhattan,Entire home/apt,170,30,0,0.72,9,342
Outros,Outros,Manhattan,Private room,98,2,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,45,1,8,5.0,1,334
Outros,Outros,Brooklyn,Entire home/apt,125,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,128,13,0,0.72,1,91
Outros,Outros,Brooklyn,Entire home/apt,165,2,19,2.3,1,102
Outros,Outros,Brooklyn,Entire home/apt,165,1,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,80,1,2,0.65,1,0
Outros,Outros,Manhattan,Entire home/apt,279,3,2,2.0,1,244
Outros,Outros,Bronx,Private room,45,2,54,2.94,2,313
Outros,Outros,Brooklyn,Entire home/apt,225,10,10,0.26,4,350
Outros,Outros,Manhattan,Private room,60,2,1,1.0,3,71
Outros,Outros,Brooklyn,Entire home/apt,250,30,13,0.34,1,319
Outros,Outros,Brooklyn,Entire home/apt,299,2,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,190,29,53,1.4,1,165
Outros,Outros,Brooklyn,Private room,100,1,43,2.65,1,365
Outros,Outros,Manhattan,Entire home/apt,200,1,1,0.03,5,335
Outros,Outros,Manhattan,Private room,84,2,0,0.72,1,0
Outros,Outros,Queens,Private room,139,1,3,0.12,4,365
Outros,Outros,Brooklyn,Entire home/apt,120,3,9,0.75,1,0
Outros,Outros,Brooklyn,Private room,49,2,10,0.78,3,354
Outros,Outros,Staten Island,Private room,33,4,63,2.78,6,197
Outros,Outros,Manhattan,Private room,85,2,36,0.53,1,288
Outros,Outros,Manhattan,Entire home/apt,269,30,1,0.13,87,364
Outros,Outros,Queens,Private room,70,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,125,1,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,349,2,42,1.07,1,337
Outros,Outros,Brooklyn,Entire home/apt,65,4,1,0.03,1,0
Outros,Outros,Brooklyn,Entire home/apt,130,4,2,0.04,2,0
Outros,Outros,Brooklyn,Private room,60,3,13,0.66,1,0
Outros,Outros,Queens,Entire home/apt,40,7,53,0.94,1,10
Outros,Outros,Manhattan,Entire home/apt,252,2,16,0.49,13,327
Outros,Outros,Queens,Private room,75,1,86,2.63,2,337
Outros,Outros,Manhattan,Entire home/apt,599,5,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,1,0,0.72,1,0
Outros,Outros,Queens,Private room,35,1,89,5.31,6,256
Outros,Outros,Brooklyn,Private room,35,30,7,0.15,2,318
Outros,Outros,Manhattan,Entire home/apt,170,7,28,0.37,1,333
Outros,Outros,Brooklyn,Private room,75,7,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,80,1,107,4.28,2,240
Outros,Outros,Manhattan,Private room,75,7,0,0.72,2,323
Outros,Outros,Brooklyn,Entire home/apt,116,2,148,2.56,1,0
Outros,Outros,Manhattan,Entire home/apt,230,2,7,0.31,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,1,43,2.32,1,267
Outros,Outros,Manhattan,Entire home/apt,70,7,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,50,2,60,4.52,1,7
Outros,Outros,Brooklyn,Private room,45,1,12,1.89,1,150
Outros,Outros,Queens,Private room,49,1,3,3.0,7,0
Outros,Outros,Manhattan,Private room,75,3,32,1.39,1,72
Outros,Outros,Brooklyn,Entire home/apt,210,2,115,2.66,1,247
Outros,Outros,Queens,Private room,60,1,6,0.87,2,365
Outros,Outros,Queens,Private room,49,6,15,0.3,1,128
Outros,Outros,Bronx,Private room,65,1,1,1.0,1,365
Outros,Outros,Manhattan,Entire home/apt,150,2,0,0.72,1,40
Outros,Outros,Manhattan,Entire home/apt,145,2,3,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,139,4,152,3.26,1,281
Outros,Outros,Manhattan,Private room,400,2,0,0.72,1,365
Outros,Outros,Brooklyn,Private room,55,5,4,0.23,2,0
Outros,Outros,Manhattan,Private room,100,3,1,1.0,1,67
Outros,Outros,Manhattan,Entire home/apt,260,5,0,0.72,1,17
Outros,Outros,Manhattan,Entire home/apt,350,3,64,0.7,1,18
Outros,Outros,Brooklyn,Private room,80,25,0,0.72,1,0
Outros,Outros,Manhattan,Private room,60,30,2,1.46,32,337
Outros,Outros,Brooklyn,Entire home/apt,200,2,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,234,4,5,0.08,1,0
Outros,Outros,Brooklyn,Entire home/apt,144,2,14,0.39,1,0
Outros,Outros,Queens,Entire home/apt,100,2,2,0.18,1,0
Outros,Outros,Brooklyn,Private room,50,1,13,1.74,7,264
Outros,Outros,Manhattan,Entire home/apt,300,3,2,0.17,1,108
Outros,Outros,Manhattan,Entire home/apt,117,3,126,3.91,2,66
Outros,Outros,Brooklyn,Private room,100,1,1,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,350,2,19,1.5,1,163
Outros,Outros,Brooklyn,Private room,40,4,1,0.03,1,0
Outros,Outros,Brooklyn,Private room,55,1,1,1.0,6,358
Outros,Outros,Manhattan,Private room,60,2,2,0.12,1,0
Outros,Outros,Queens,Private room,52,1,4,0.08,1,0
Outros,Outros,Brooklyn,Private room,80,3,1,0.05,1,363
Outros,Outros,Manhattan,Entire home/apt,140,30,18,0.29,1,182
Outros,Outros,Manhattan,Entire home/apt,350,3,8,5.11,1,231
Outros,Outros,Brooklyn,Entire home/apt,109,2,5,1.24,2,0
Outros,Outros,Manhattan,Entire home/apt,96,2,34,0.75,1,0
Outros,Outros,Queens,Private room,48,1,39,4.21,5,84
Outros,Outros,Manhattan,Private room,125,2,26,2.23,1,118
Outros,Outros,Manhattan,Private room,69,2,0,0.72,11,365
Outros,Outros,Manhattan,Entire home/apt,265,30,14,0.26,34,274
Outros,Outros,Manhattan,Private room,90,5,92,2.01,2,8
Outros,Outros,Manhattan,Entire home/apt,239,30,0,0.72,121,365
Outros,Outros,Brooklyn,Private room,65,7,2,0.02,3,0
Outros,Outros,Brooklyn,Private room,40,6,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,60,60,34,0.79,1,189
Outros,Outros,Brooklyn,Entire home/apt,250,14,0,0.72,1,83
Outros,Outros,Manhattan,Entire home/apt,100,1,5,0.08,1,0
Outros,Outros,Queens,Private room,60,20,0,0.72,1,175
Outros,Outros,Manhattan,Entire home/apt,349,5,19,0.45,1,358
Outros,Outros,Brooklyn,Entire home/apt,120,2,11,1.68,1,62
Outros,Outros,Queens,Private room,89,1,0,0.72,8,298
Outros,Outros,Brooklyn,Entire home/apt,90,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,65,2,21,0.43,1,0
Outros,Outros,Brooklyn,Private room,55,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,80,1,0,0.72,3,0
Outros,Outros,Brooklyn,Entire home/apt,80,5,2,0.11,1,0
Outros,Outros,Brooklyn,Private room,42,3,0,0.72,1,24
Outros,Outros,Manhattan,Entire home/apt,800,5,3,0.86,4,280
Outros,Outros,Manhattan,Entire home/apt,197,2,47,1.46,1,13
Outros,Outros,Brooklyn,Entire home/apt,85,2,8,0.6,1,27
Outros,Outros,Manhattan,Entire home/apt,250,60,4,0.12,1,0
Outros,Outros,Manhattan,Entire home/apt,216,2,9,2.23,327,332
Outros,Outros,Brooklyn,Entire home/apt,85,3,0,0.72,2,0
Outros,Outros,Brooklyn,Private room,70,4,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,325,3,169,3.33,1,277
Outros,Outros,Brooklyn,Entire home/apt,175,3,56,3.0,2,288
Outros,Outros,Manhattan,Private room,110,3,2,0.04,1,0
Outros,Outros,Manhattan,Entire home/apt,130,1,6,0.13,1,0
Outros,Outros,Manhattan,Entire home/apt,95,1,7,7.0,1,54
Outros,Outros,Manhattan,Entire home/apt,175,3,3,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,190,1,86,2.76,1,236
Outros,Outros,Brooklyn,Private room,38,4,4,0.13,1,0
Outros,Outros,Manhattan,Entire home/apt,350,3,15,0.9,1,5
Outros,Outros,Queens,Private room,99,3,1,1.0,1,95
Outros,Outros,Manhattan,Entire home/apt,595,2,4,2.35,5,39
Outros,Outros,Brooklyn,Entire home/apt,120,90,0,0.72,1,49
Outros,Outros,Manhattan,Entire home/apt,198,2,22,0.64,1,8
Outros,Outros,Manhattan,Entire home/apt,120,2,28,2.22,1,0
Outros,Outros,Manhattan,Entire home/apt,195,5,3,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,450,1,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,80,1,13,1.32,1,65
Outros,Outros,Manhattan,Private room,65,5,7,0.22,1,80
Outros,Outros,Manhattan,Entire home/apt,175,30,2,0.09,50,353
Outros,Outros,Manhattan,Entire home/apt,699,3,19,2.45,49,204
Outros,Outros,Manhattan,Entire home/apt,220,30,0,0.72,14,332
Outros,Outros,Brooklyn,Private room,37,5,72,1.43,5,322
Outros,Outros,Queens,Private room,100,2,0,0.72,1,3
Outros,Outros,Manhattan,Entire home/apt,239,30,0,0.72,121,352
Outros,Outros,Manhattan,Entire home/apt,260,2,2,1.13,13,259
Outros,Outros,Brooklyn,Entire home/apt,155,3,26,2.18,1,67
Outros,Outros,Brooklyn,Entire home/apt,299,3,2,2.0,1,178
Outros,Outros,Queens,Entire home/apt,129,2,1,1.0,1,362
Outros,Outros,Brooklyn,Entire home/apt,180,4,5,0.13,3,333
Outros,Outros,Brooklyn,Private room,42,7,6,0.1,1,0
Outros,Outros,Manhattan,Entire home/apt,125,7,3,0.21,1,0
Outros,Outros,Manhattan,Private room,200,6,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,180,30,2,0.16,9,151
Outros,Outros,Manhattan,Private room,100,1,0,0.72,2,0
Outros,Outros,Manhattan,Entire home/apt,200,2,1,1.0,1,265
Outros,Outros,Manhattan,Private room,45,1,15,0.35,1,0
Outros,Outros,Brooklyn,Private room,70,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,42,3,6,0.16,1,0
Outros,Outros,Brooklyn,Private room,70,1,90,5.99,3,31
Outros,Outros,Manhattan,Private room,55,5,31,0.88,3,326
Outros,Outros,Manhattan,Private room,100,3,1,0.09,1,0
Outros,Outros,Brooklyn,Entire home/apt,99,90,2,0.18,2,170
Outros,Outros,Manhattan,Private room,42,12,0,0.72,1,0
Outros,Outros,Queens,Private room,78,14,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,300,7,2,0.2,1,178
Outros,Outros,Brooklyn,Private room,175,3,0,0.72,1,83
Outros,Outros,Brooklyn,Entire home/apt,400,2,16,0.24,2,216
Outros,Outros,Manhattan,Entire home/apt,135,12,4,0.28,1,171
Outros,Outros,Manhattan,Entire home/apt,78,5,13,0.22,1,0
Outros,Outros,Brooklyn,Entire home/apt,175,1,5,1.9,1,264
Outros,Outros,Manhattan,Private room,90,1,2,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,200,30,9,0.17,4,342
Outros,Outros,Bronx,Private room,27,30,0,0.72,37,0
Outros,Outros,Staten Island,Entire home/apt,110,2,69,4.47,1,19
Outros,Outros,Brooklyn,Entire home/apt,200,2,3,0.1,1,16
Outros,Outros,Brooklyn,Private room,45,15,0,0.72,14,0
Outros,Outros,Manhattan,Entire home/apt,150,4,12,1.55,1,0
Outros,Outros,Brooklyn,Private room,42,5,0,0.72,1,0
Outros,Outros,Manhattan,Private room,70,1,0,0.72,1,0
Outros,Outros,Queens,Private room,40,1,113,3.17,2,57
Outros,Outros,Brooklyn,Entire home/apt,160,2,70,1.63,1,342
Outros,Outros,Manhattan,Entire home/apt,79,2,1,0.04,1,0
Outros,Outros,Manhattan,Entire home/apt,295,3,63,1.4,1,214
Outros,Outros,Manhattan,Private room,120,1,3,0.22,2,179
Outros,Outros,Brooklyn,Private room,65,2,2,0.09,1,0
Outros,Outros,Manhattan,Private room,102,14,3,0.34,1,65
Outros,Outros,Brooklyn,Private room,50,2,39,6.19,1,31
Outros,Outros,Manhattan,Private room,126,3,77,3.98,3,45
Outros,Outros,Queens,Entire home/apt,135,6,2,0.11,1,195
Outros,Outros,Manhattan,Entire home/apt,800,13,2,0.14,1,173
Outros,Outros,Manhattan,Private room,169,7,1,1.0,13,365
Outros,Outros,Brooklyn,Private room,50,1,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,185,3,1,1.0,1,1
Outros,Outros,Manhattan,Entire home/apt,165,8,1,1.0,1,62
Outros,Outros,Brooklyn,Private room,47,2,7,0.4,1,0
Outros,Outros,Manhattan,Entire home/apt,149,2,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,29,5,0.75,7,0
Outros,Outros,Brooklyn,Entire home/apt,60,2,146,5.82,5,88
Outros,Outros,Manhattan,Entire home/apt,500,4,2,1.36,1,256
Outros,Outros,Brooklyn,Entire home/apt,80,6,0,0.72,1,0
Outros,Outros,Queens,Private room,66,2,17,1.34,7,0
